id_tubarao,tempo,lat,lon,comportamento,p_forrageio
12,2024-01-01 14:40:00,7.136968,60.684987,transitando,0.2305
12,2024-01-01 14:45:00,7.146001,60.690579,transitando,0.3014
12,2024-01-01 14:50:00,7.159331,60.694222,transitando,0.4128
12,2024-01-01 14:55:00,7.166294,60.698049,transitando,0.2838
12,2024-01-01 15:00:00,7.155002,60.689519,transitando,0.2332
12,2024-01-01 15:05:00,7.14529,60.696519,transitando,0.3901
12,2024-01-01 15:10:00,7.136391,60.701242,transitando,0.3266
12,2024-01-01 15:15:00,7.121789,60.70378,transitando,0.2662
12,2024-01-01 15:20:00,7.119436,60.690737,transitando,0.1955
12,2024-01-01 15:25:00,7.109156,60.697117,transitando,0.365
12,2024-01-01 15:30:00,7.115451,60.693173,transitando,0.3044
12,2024-01-01 15:35:00,7.127996,60.685636,transitando,0.3746
12,2024-01-01 15:40:00,7.121576,60.687985,transitando,0.2303
12,2024-01-01 15:45:00,7.115687,60.695567,transitando,0.2646
12,2024-01-01 15:50:00,7.104258,60.699082,transitando,0.3937
12,2024-01-01 15:55:00,7.098757,60.696532,transitando,0.2707
12,2024-01-01 16:00:00,7.09994,60.684267,transitando,0.3386
12,2024-01-01 16:05:00,7.108934,60.692856,transitando,0.4351
12,2024-01-01 16:10:00,7.114876,60.690103,transitando,0.2673
12,2024-01-01 16:15:00,7.122219,60.684009,transitando,0.2586
12,2024-01-01 16:20:00,7.135357,60.683391,transitando,0.2579
12,2024-01-01 16:25:00,7.129524,60.672228,transitando,0.2561
12,2024-01-01 16:30:00,7.122679,60.677962,transitando,0.3521
12,2024-01-01 16:35:00,7.122124,60.672018,transitando,0.3275
12,2024-01-01 16:40:00,7.120085,60.682284,transitando,0.3862
12,2024-01-01 16:45:00,7.121315,60.691235,transitando,0.4312
12,2024-01-01 16:50:00,7.113434,60.697611,transitando,0.3467
12,2024-01-01 16:55:00,7.100825,60.694447,transitando,0.3008
12,2024-01-01 17:00:00,7.103902,60.706892,transitando,0.4325
12,2024-01-01 17:05:00,7.098916,60.710728,transitando,0.3836
12,2024-01-01 17:10:00,7.09682,60.717574,transitando,0.2783
12,2024-01-01 17:15:00,7.105784,60.728007,transitando,0.3768
12,2024-01-01 17:20:00,7.110181,60.73698,transitando,0.3042
12,2024-01-01 17:25:00,7.112012,60.750942,transitando,0.2423
12,2024-01-01 17:30:00,7.1204,60.759832,transitando,0.382
12,2024-01-01 17:35:00,7.116938,60.754066,transitando,0.3511
12,2024-01-01 17:40:00,7.113085,60.750073,transitando,0.4016
12,2024-01-01 17:45:00,7.114198,60.75591,transitando,0.3647
12,2024-01-01 17:50:00,7.110241,60.747609,transitando,0.3945
12,2024-01-01 17:55:00,7.105105,60.742616,transitando,0.3407
12,2024-01-01 18:00:00,7.095153,60.744204,transitando,0.349
12,2024-01-01 18:05:00,7.084412,60.748872,transitando,0.4281
12,2024-01-01 18:10:00,7.089803,60.75174,transitando,0.3428
12,2024-01-01 18:15:00,7.081699,60.746515,transitando,0.3764
12,2024-01-01 18:20:00,7.086591,60.750617,transitando,0.377
12,2024-01-01 18:25:00,7.093828,60.746764,transitando,0.2008
12,2024-01-01 18:30:00,7.085998,60.756976,transitando,0.4482
12,2024-01-01 18:35:00,7.089694,60.764838,transitando,0.3303
12,2024-01-01 18:40:00,7.104862,60.762811,transitando,0.3426
12,2024-01-01 18:45:00,7.110219,60.753438,transitando,0.2549
12,2024-01-01 18:50:00,7.112892,60.737932,transitando,0.3938
12,2024-01-01 18:55:00,7.115025,60.74456,transitando,0.292
12,2024-01-01 19:00:00,7.123844,60.75131,transitando,0.3328
12,2024-01-01 19:05:00,7.112502,60.749917,transitando,0.3444
12,2024-01-01 19:10:00,7.104483,60.755811,transitando,0.4149
12,2024-01-01 19:15:00,7.098687,60.752309,transitando,0.3105
12,2024-01-01 19:20:00,7.111159,60.750046,transitando,0.3235
12,2024-01-01 19:25:00,7.126361,60.755918,transitando,0.2922
12,2024-01-01 19:30:00,7.118877,60.767519,transitando,0.387
12,2024-01-01 19:35:00,7.122786,60.764232,transitando,0.3572
12,2024-01-01 19:40:00,7.129375,60.76897,transitando,0.3848
12,2024-01-01 19:45:00,7.132416,60.776954,transitando,0.2851
12,2024-01-01 19:50:00,7.123909,60.785356,transitando,0.3986
12,2024-01-01 19:55:00,7.1145,60.77839,transitando,0.3689
12,2024-01-01 20:00:00,7.111983,60.767664,transitando,0.3514
12,2024-01-01 20:05:00,7.11966,60.76697,transitando,0.3334
12,2024-01-01 20:10:00,7.111103,60.776177,transitando,0.3397
12,2024-01-01 20:15:00,7.112523,60.785529,transitando,0.3299
12,2024-01-01 20:20:00,7.10048,60.785283,transitando,0.3677
12,2024-01-01 20:25:00,7.108574,60.782565,transitando,0.4283
12,2024-01-01 20:30:00,7.108722,60.791225,transitando,0.3113
12,2024-01-01 20:35:00,7.104212,60.781603,transitando,0.3093
12,2024-01-01 20:40:00,7.114341,60.791634,transitando,0.3546
12,2024-01-01 20:45:00,7.112319,60.785633,transitando,0.341
12,2024-01-01 20:50:00,7.101811,60.792125,transitando,0.2807
12,2024-01-01 20:55:00,7.10079,60.779822,transitando,0.3433
12,2024-01-01 21:00:00,7.110378,60.778101,transitando,0.3324
12,2024-01-01 21:05:00,7.115988,60.786449,transitando,0.3983
12,2024-01-01 21:10:00,7.109438,60.7966,transitando,0.3864
12,2024-01-01 21:15:00,7.098809,60.7961,transitando,0.367
12,2024-01-01 21:20:00,7.105956,60.797882,transitando,0.3471
12,2024-01-01 21:25:00,7.097612,60.806728,transitando,0.4893
12,2024-01-01 21:30:00,7.091712,60.799628,transitando,0.467
12,2024-01-01 21:35:00,7.093489,60.794304,transitando,0.4175
12,2024-01-01 21:40:00,7.089027,60.798079,transitando,0.3198
12,2024-01-01 21:45:00,7.079359,60.791373,transitando,0.4392
12,2024-01-01 21:50:00,7.078323,60.783297,transitando,0.4333
12,2024-01-01 21:55:00,7.081467,60.79449,transitando,0.4236
12,2024-01-01 22:00:00,7.07677,60.78572,transitando,0.2727
12,2024-01-01 22:05:00,7.069118,60.773986,transitando,0.298
12,2024-01-01 22:10:00,7.056674,60.779552,transitando,0.3707
12,2024-01-01 22:15:00,7.060521,60.774645,transitando,0.3467
12,2024-01-01 22:20:00,7.053618,60.765201,transitando,0.4206
12,2024-01-01 22:25:00,7.047275,60.762957,transitando,0.392
12,2024-01-01 22:30:00,7.048653,60.751167,transitando,0.3903
12,2024-01-01 22:35:00,7.04709,60.743073,transitando,0.3702
12,2024-01-01 22:40:00,7.048559,60.736662,transitando,0.4231
12,2024-01-01 22:45:00,7.058836,60.742277,transitando,0.5496
12,2024-01-01 22:50:00,7.059214,60.743799,transitando,0.3196
12,2024-01-01 22:55:00,7.059251,60.75509,transitando,0.4533
12,2024-01-01 23:00:00,7.064769,60.756742,transitando,0.4206
12,2024-01-01 23:05:00,7.070028,60.753,transitando,0.4775
12,2024-01-01 23:10:00,7.067713,60.75933,transitando,0.4084
12,2024-01-01 23:15:00,7.074818,60.751287,transitando,0.3478
12,2024-01-01 23:20:00,7.078433,60.736175,transitando,0.2966
12,2024-01-01 23:25:00,7.074473,60.726408,transitando,0.3665
12,2024-01-01 23:30:00,7.072723,60.733856,transitando,0.4801
12,2024-01-01 23:35:00,7.069968,60.728447,transitando,0.342
12,2024-01-01 23:40:00,7.080302,60.729405,transitando,0.452
12,2024-01-01 23:45:00,7.079407,60.736512,transitando,0.3723
12,2024-01-01 23:50:00,7.074638,60.728952,transitando,0.4578
12,2024-01-01 23:55:00,7.082483,60.724567,transitando,0.4072
13,2024-01-01 00:00:00,6.283893,59.976571,busca,0.3862
13,2024-01-01 00:05:00,6.284398,59.972018,busca,0.3533
13,2024-01-01 00:10:00,6.283189,59.978063,busca,0.3668
13,2024-01-01 00:15:00,6.281439,59.971104,busca,0.2746
13,2024-01-01 00:20:00,6.274165,59.967711,busca,0.412
13,2024-01-01 00:25:00,6.279243,59.963101,busca,0.3644
13,2024-01-01 00:30:00,6.274594,59.965216,busca,0.4122
13,2024-01-01 00:35:00,6.273767,59.973918,busca,0.3169
13,2024-01-01 00:40:00,6.275894,59.965706,busca,0.3567
13,2024-01-01 00:45:00,6.282383,59.967417,busca,0.4643
13,2024-01-01 00:50:00,6.276357,59.97039,busca,0.4207
13,2024-01-01 00:55:00,6.274803,59.974764,busca,0.4863
13,2024-01-01 01:00:00,6.274541,59.962883,busca,0.4704
13,2024-01-01 01:05:00,6.277742,59.964644,busca,0.3555
13,2024-01-01 01:10:00,6.270172,59.956765,busca,0.549
13,2024-01-01 01:15:00,6.267681,59.954514,busca,0.5394
13,2024-01-01 01:20:00,6.265939,59.956374,busca,0.3353
13,2024-01-01 01:25:00,6.265962,59.943631,busca,0.5448
13,2024-01-01 01:30:00,6.266303,59.945022,busca,0.4527
13,2024-01-01 01:35:00,6.269742,59.950827,busca,0.5611
13,2024-01-01 01:40:00,6.268918,59.947523,busca,0.4863
13,2024-01-01 01:45:00,6.274642,59.953833,busca,0.3716
13,2024-01-01 01:50:00,6.269448,59.950981,busca,0.5654
13,2024-01-01 01:55:00,6.270474,59.951439,busca,0.4071
13,2024-01-01 02:00:00,6.277944,59.94583,busca,0.4125
13,2024-01-01 02:05:00,6.286772,59.941697,busca,0.3625
13,2024-01-01 02:10:00,6.291681,59.93746,busca,0.3277
13,2024-01-01 02:15:00,6.297542,59.932334,busca,0.5813
13,2024-01-01 02:20:00,6.296366,59.933737,busca,0.3243
13,2024-01-01 02:25:00,6.296359,59.92831,transitando,0.3109
13,2024-01-01 02:30:00,6.304311,59.935764,transitando,0.4106
13,2024-01-01 02:35:00,6.310932,59.938929,transitando,0.5392
13,2024-01-01 02:40:00,6.308195,59.935152,transitando,0.4516
13,2024-01-01 02:45:00,6.303561,59.935021,transitando,0.4216
13,2024-01-01 02:50:00,6.296978,59.926302,transitando,0.4896
13,2024-01-01 02:55:00,6.302354,59.933216,transitando,0.5145
13,2024-01-01 03:00:00,6.301288,59.936216,transitando,0.4867
13,2024-01-01 03:05:00,6.307007,59.939493,transitando,0.4701
13,2024-01-01 03:10:00,6.296375,59.943414,transitando,0.4765
13,2024-01-01 03:15:00,6.288354,59.940472,transitando,0.4347
13,2024-01-01 03:20:00,6.289675,59.947207,transitando,0.4999
13,2024-01-01 03:25:00,6.294208,59.95012,transitando,0.3681
13,2024-01-01 03:30:00,6.293836,59.944677,transitando,0.4546
13,2024-01-01 03:35:00,6.298161,59.937687,transitando,0.4074
13,2024-01-01 03:40:00,6.292274,59.935838,transitando,0.5281
13,2024-01-01 03:45:00,6.29219,59.937692,transitando,0.4607
13,2024-01-01 03:50:00,6.284284,59.939684,transitando,0.3515
13,2024-01-01 03:55:00,6.291851,59.934904,transitando,0.5787
13,2024-01-01 04:00:00,6.289152,59.936022,transitando,0.3281
13,2024-01-01 04:05:00,6.277647,59.937272,transitando,0.4213
13,2024-01-01 04:10:00,6.270868,59.938833,transitando,0.6955
13,2024-01-01 04:15:00,6.269861,59.935544,transitando,0.5094
13,2024-01-01 04:20:00,6.267551,59.932804,transitando,0.4818
13,2024-01-01 04:25:00,6.26833,59.92463,transitando,0.4744
13,2024-01-01 04:30:00,6.261311,59.925107,transitando,0.4533
13,2024-01-01 04:35:00,6.269497,59.925783,transitando,0.4703
13,2024-01-01 04:40:00,6.279336,59.930343,transitando,0.4475
13,2024-01-01 04:45:00,6.273723,59.930489,transitando,0.4561
13,2024-01-01 04:50:00,6.264697,59.930422,transitando,0.5232
13,2024-01-01 04:55:00,6.264433,59.934039,transitando,0.5608
13,2024-01-01 05:00:00,6.268122,59.934703,transitando,0.5879
13,2024-01-01 05:05:00,6.269624,59.93173,transitando,0.6435
13,2024-01-01 05:10:00,6.26833,59.93014,transitando,0.5085
13,2024-01-01 05:15:00,6.265488,59.926744,transitando,0.483
13,2024-01-01 05:20:00,6.273157,59.932285,transitando,0.5489
13,2024-01-01 05:25:00,6.276644,59.931636,transitando,0.5712
13,2024-01-01 05:30:00,6.273019,59.931792,transitando,0.5379
13,2024-01-01 05:35:00,6.269964,59.929944,transitando,0.4371
13,2024-01-01 05:40:00,6.278032,59.927923,transitando,0.5184
13,2024-01-01 05:45:00,6.276502,59.928567,transitando,0.5308
13,2024-01-01 05:50:00,6.27411,59.92821,transitando,0.4774
13,2024-01-01 05:55:00,6.283097,59.935617,transitando,0.5291
13,2024-01-01 06:00:00,6.285837,59.935371,transitando,0.6135
13,2024-01-01 06:05:00,6.281622,59.936617,transitando,0.6568
13,2024-01-01 06:10:00,6.281051,59.940425,transitando,0.5554
13,2024-01-01 06:15:00,6.2818,59.936979,transitando,0.6448
13,2024-01-01 06:20:00,6.281307,59.939776,transitando,0.662
13,2024-01-01 06:25:00,6.279363,59.937935,transitando,0.5659
13,2024-01-01 06:30:00,6.283871,59.936238,transitando,0.6263
13,2024-01-01 06:35:00,6.281291,59.937699,transitando,0.5464
13,2024-01-01 06:40:00,6.281137,59.941841,transitando,0.6005
13,2024-01-01 06:45:00,6.280245,59.943344,transitando,0.5152
13,2024-01-01 06:50:00,6.283446,59.945537,transitando,0.5822
13,2024-01-01 06:55:00,6.287253,59.947464,transitando,0.5881
13,2024-01-01 07:00:00,6.284507,59.950496,transitando,0.4778
13,2024-01-01 07:05:00,6.287556,59.954618,transitando,0.5184
13,2024-01-01 07:10:00,6.290468,59.951104,transitando,0.5686
13,2024-01-01 07:15:00,6.292445,59.953325,transitando,0.5782
13,2024-01-01 07:20:00,6.288759,59.953799,transitando,0.4758
13,2024-01-01 07:25:00,6.296865,59.951266,transitando,0.48
13,2024-01-01 07:30:00,6.304638,59.946458,transitando,0.476
13,2024-01-01 07:35:00,6.299646,59.938121,transitando,0.6308
13,2024-01-01 07:40:00,6.302619,59.936438,transitando,0.5863
13,2024-01-01 07:45:00,6.305709,59.933284,transitando,0.5486
13,2024-01-01 07:50:00,6.304211,59.934707,transitando,0.6029
13,2024-01-01 07:55:00,6.304523,59.932321,transitando,0.5089
13,2024-01-01 08:00:00,6.305593,59.93646,transitando,0.6127
13,2024-01-01 08:05:00,6.304251,59.932013,transitando,0.4692
13,2024-01-01 08:10:00,6.312857,59.929257,transitando,0.5269
13,2024-01-01 08:15:00,6.310121,59.928715,transitando,0.3222
13,2024-01-01 08:20:00,6.31401,59.942377,transitando,0.4812
13,2024-01-01 08:25:00,6.315562,59.950804,transitando,0.5969
13,2024-01-01 08:30:00,6.311333,59.951088,transitando,0.4087
13,2024-01-01 08:35:00,6.318204,59.955986,transitando,0.5292
13,2024-01-01 08:40:00,6.316499,59.959707,transitando,0.4845
13,2024-01-01 08:45:00,6.308068,59.957853,transitando,0.4223
13,2024-01-01 08:50:00,6.305927,59.951309,transitando,0.3942
13,2024-01-01 08:55:00,6.296537,59.958119,transitando,0.6113
13,2024-01-01 09:00:00,6.294852,59.961722,transitando,0.5284
13,2024-01-01 09:05:00,6.296381,59.96061,transitando,0.478
13,2024-01-01 09:10:00,6.302168,59.962324,transitando,0.493
13,2024-01-01 09:15:00,6.309651,59.969312,transitando,0.5032
13,2024-01-01 09:20:00,6.311157,59.968421,transitando,0.5249
13,2024-01-01 09:25:00,6.315,59.969958,transitando,0.448
13,2024-01-01 09:30:00,6.321269,59.971994,transitando,0.491
13,2024-01-01 09:35:00,6.314676,59.980731,transitando,0.3712
13,2024-01-01 09:40:00,6.307348,59.987391,transitando,0.5732
13,2024-01-01 09:45:00,6.309394,59.986293,transitando,0.3733
13,2024-01-01 09:50:00,6.316761,59.990553,transitando,0.557
13,2024-01-01 09:55:00,6.318259,59.994714,transitando,0.5374
13,2024-01-01 10:00:00,6.31502,59.996169,transitando,0.47
13,2024-01-01 10:05:00,6.309639,59.990297,transitando,0.4887
13,2024-01-01 10:10:00,6.312387,59.980892,transitando,0.4217
13,2024-01-01 10:15:00,6.315466,59.987441,transitando,0.5186
13,2024-01-01 10:20:00,6.315156,59.985489,transitando,0.4512
13,2024-01-01 10:25:00,6.308137,59.97944,transitando,0.4601
13,2024-01-01 10:30:00,6.298057,59.980564,transitando,0.419
13,2024-01-01 10:35:00,6.295297,59.984395,transitando,0.4316
13,2024-01-01 10:40:00,6.302588,59.985691,transitando,0.5287
13,2024-01-01 10:45:00,6.306683,59.984633,transitando,0.4839
13,2024-01-01 10:50:00,6.31442,59.97426,transitando,0.5147
13,2024-01-01 10:55:00,6.311754,59.974489,transitando,0.4548
13,2024-01-01 11:00:00,6.313289,59.983811,transitando,0.3603
13,2024-01-01 11:05:00,6.304677,59.984314,transitando,0.4634
13,2024-01-01 11:10:00,6.311501,59.980669,transitando,0.5351
13,2024-01-01 11:15:00,6.309586,59.979115,transitando,0.4309
13,2024-01-01 11:20:00,6.300512,59.978238,transitando,0.3795
13,2024-01-01 11:25:00,6.296926,59.972857,transitando,0.4011
13,2024-01-01 11:30:00,6.300732,59.962378,transitando,0.4421
13,2024-01-01 11:35:00,6.309699,59.963359,transitando,0.4392
13,2024-01-01 11:40:00,6.303621,59.962904,transitando,0.5737
13,2024-01-01 11:45:00,6.301149,59.964518,transitando,0.3161
13,2024-01-01 11:50:00,6.299226,59.976785,transitando,0.468
13,2024-01-01 11:55:00,6.292056,59.981763,transitando,0.3462
13,2024-01-01 12:00:00,6.283161,59.983694,transitando,0.2504
13,2024-01-01 12:05:00,6.290342,59.9787,transitando,0.46
13,2024-01-01 12:10:00,6.295143,59.977284,transitando,0.3372
13,2024-01-01 12:15:00,6.284657,59.982238,transitando,0.544
13,2024-01-01 12:20:00,6.286849,59.980242,transitando,0.356
13,2024-01-01 12:25:00,6.287634,59.974534,transitando,0.2786
13,2024-01-01 12:30:00,6.286785,59.965581,transitando,0.405
13,2024-01-01 12:35:00,6.288601,59.975927,transitando,0.484
13,2024-01-01 12:40:00,6.283165,59.971348,transitando,0.2877
13,2024-01-01 12:45:00,6.271369,59.966306,transitando,0.4392
13,2024-01-01 12:50:00,6.275294,59.962978,transitando,0.4003
13,2024-01-01 12:55:00,6.275326,59.973444,transitando,0.3904
13,2024-01-01 13:00:00,6.281623,59.976836,transitando,0.3988
13,2024-01-01 13:05:00,6.272819,59.975626,transitando,0.3937
13,2024-01-01 13:10:00,6.268066,59.976687,transitando,0.5368
13,2024-01-01 13:15:00,6.267336,59.977887,transitando,0.3173
13,2024-01-01 13:20:00,6.268951,59.991642,transitando,0.2755
13,2024-01-01 13:25:00,6.277813,59.987944,transitando,0.3832
13,2024-01-01 13:30:00,6.279277,59.995115,transitando,0.3224
13,2024-01-01 13:35:00,6.277281,59.981829,transitando,0.3793
13,2024-01-01 13:40:00,6.273937,59.973129,transitando,0.2963
13,2024-01-01 13:45:00,6.26516,59.969499,transitando,0.5065
13,2024-01-01 13:50:00,6.262979,59.96871,transitando,0.5095
13,2024-01-01 13:55:00,6.261294,59.971598,transitando,0.282
13,2024-01-01 14:00:00,6.276075,59.973808,transitando,0.4301
13,2024-01-01 14:05:00,6.282007,59.969723,transitando,0.5089
13,2024-01-01 14:10:00,6.282357,59.971702,transitando,0.3055
13,2024-01-01 14:15:00,6.275774,59.96376,transitando,0.3214
13,2024-01-01 14:20:00,6.28069,59.973285,transitando,0.3041
13,2024-01-01 14:25:00,6.271235,59.96841,transitando,0.3412
13,2024-01-01 14:30:00,6.27678,59.975739,transitando,0.2994
13,2024-01-01 14:35:00,6.286039,59.972986,transitando,0.4859
13,2024-01-01 14:40:00,6.277364,59.977285,transitando,0.3852
13,2024-01-01 14:45:00,6.271351,59.982468,transitando,0.2971
13,2024-01-01 14:50:00,6.260945,59.987762,transitando,0.5742
13,2024-01-01 14:55:00,6.258396,59.991845,transitando,0.3753
13,2024-01-01 15:00:00,6.267885,59.997738,transitando,0.3866
13,2024-01-01 15:05:00,6.273161,60.000574,transitando,0.2544
13,2024-01-01 15:10:00,6.2779,59.98917,transitando,0.4301
13,2024-01-01 15:15:00,6.272382,59.997711,transitando,0.3668
13,2024-01-01 15:20:00,6.268138,59.994108,transitando,0.4588
13,2024-01-01 15:25:00,6.258634,59.990461,transitando,0.3851
13,2024-01-01 15:30:00,6.260239,59.985772,transitando,0.3267
13,2024-01-01 15:35:00,6.273181,59.992832,forrageando,0.356
13,2024-01-01 15:40:00,6.279605,59.979335,forrageando,0.3105
13,2024-01-01 15:45:00,6.264874,59.988691,forrageando,0.4298
13,2024-01-01 15:50:00,6.273322,59.992767,forrageando,0.3491
13,2024-01-01 15:55:00,6.255777,59.994562,forrageando,0.3642
13,2024-01-01 16:00:00,6.264797,59.989715,forrageando,0.3771
13,2024-01-01 16:05:00,6.266334,59.988033,forrageando,0.3887
13,2024-01-01 16:10:00,6.27125,59.98905,forrageando,0.3358
13,2024-01-01 16:15:00,6.280389,59.985816,forrageando,0.4816
13,2024-01-01 16:20:00,6.290804,59.977249,forrageando,0.3848
13,2024-01-01 16:25:00,6.283455,59.975621,forrageando,0.3471
13,2024-01-01 16:30:00,6.293674,59.971452,forrageando,0.431
13,2024-01-01 16:35:00,6.297065,59.9645,forrageando,0.4261
13,2024-01-01 16:40:00,6.298305,59.960113,forrageando,0.3199
13,2024-01-01 16:45:00,6.298365,59.970935,forrageando,0.4946
13,2024-01-01 16:50:00,6.304823,59.969513,forrageando,0.512
13,2024-01-01 16:55:00,6.304418,59.968007,forrageando,0.412
13,2024-01-01 17:00:00,6.307719,59.96764,forrageando,0.3828
13,2024-01-01 17:05:00,6.310618,59.963704,forrageando,0.4383
13,2024-01-01 17:10:00,6.319108,59.957834,forrageando,0.2984
13,2024-01-01 17:15:00,6.317914,59.963638,forrageando,0.4031
13,2024-01-01 17:20:00,6.324541,59.962227,forrageando,0.3678
13,2024-01-01 17:25:00,6.334172,59.957525,forrageando,0.3352
13,2024-01-01 17:30:00,6.327692,59.947843,forrageando,0.3765
13,2024-01-01 17:35:00,6.326419,59.936913,forrageando,0.5111
13,2024-01-01 17:40:00,6.327622,59.935489,forrageando,0.4166
13,2024-01-01 17:45:00,6.324882,59.925104,forrageando,0.318
13,2024-01-01 17:50:00,6.317359,59.942275,forrageando,0.2681
13,2024-01-01 17:55:00,6.309753,59.952252,forrageando,0.3383
13,2024-01-01 18:00:00,6.307278,59.938219,forrageando,0.4106
13,2024-01-01 18:05:00,6.308363,59.933079,forrageando,0.5356
13,2024-01-01 18:10:00,6.309877,59.932409,forrageando,0.5465
13,2024-01-01 18:15:00,6.311602,59.932209,forrageando,0.3758
13,2024-01-01 18:20:00,6.316407,59.927891,forrageando,0.3887
13,2024-01-01 18:25:00,6.321806,59.923194,forrageando,0.4505
13,2024-01-01 18:30:00,6.327814,59.912881,forrageando,0.3876
13,2024-01-01 18:35:00,6.32516,59.918415,forrageando,0.3904
13,2024-01-01 18:40:00,6.324368,59.924838,forrageando,0.3746
13,2024-01-01 18:45:00,6.330377,59.923203,forrageando,0.3763
13,2024-01-01 18:50:00,6.332672,59.932798,forrageando,0.3204
13,2024-01-01 18:55:00,6.345167,59.930449,forrageando,0.3604
13,2024-01-01 19:00:00,6.344976,59.936073,forrageando,0.4534
13,2024-01-01 19:05:00,6.350673,59.935226,forrageando,0.5007
13,2024-01-01 19:10:00,6.351065,59.933406,forrageando,0.3579
13,2024-01-01 19:15:00,6.344646,59.925983,forrageando,0.287
13,2024-01-01 19:20:00,6.342036,59.929081,forrageando,0.2867
13,2024-01-01 19:25:00,6.35106,59.921864,forrageando,0.449
13,2024-01-01 19:30:00,6.354987,59.916418,forrageando,0.4614
13,2024-01-01 19:35:00,6.348256,59.92931,busca,0.2701
13,2024-01-01 19:40:00,6.341734,59.929137,busca,0.4393
13,2024-01-01 19:45:00,6.35227,59.9314,busca,0.3308
13,2024-01-01 19:50:00,6.339091,59.936598,busca,0.3491
13,2024-01-01 19:55:00,6.33344,59.944938,busca,0.38
13,2024-01-01 20:00:00,6.330093,59.948665,busca,0.3261
13,2024-01-01 20:05:00,6.339146,59.944428,busca,0.2903
13,2024-01-01 20:10:00,6.344282,59.933005,busca,0.2517
13,2024-01-01 20:15:00,6.349313,59.939222,busca,0.4007
13,2024-01-01 20:20:00,6.356825,59.94044,busca,0.357
13,2024-01-01 20:25:00,6.352602,59.943528,busca,0.4125
13,2024-01-01 20:30:00,6.343755,59.953,busca,0.3537
13,2024-01-01 20:35:00,6.341433,59.96428,busca,0.3816
13,2024-01-01 20:40:00,6.339006,59.956777,busca,0.3333
13,2024-01-01 20:45:00,6.328983,59.954203,busca,0.3384
13,2024-01-01 20:50:00,6.331567,59.949027,busca,0.4486
13,2024-01-01 20:55:00,6.330215,59.953077,busca,0.3998
13,2024-01-01 21:00:00,6.327885,59.949437,busca,0.3613
13,2024-01-01 21:05:00,6.329512,59.954945,busca,0.3901
13,2024-01-01 21:10:00,6.325791,59.957686,busca,0.2563
13,2024-01-01 21:15:00,6.310864,59.96199,busca,0.4061
13,2024-01-01 21:20:00,6.313436,59.957,busca,0.3798
13,2024-01-01 21:25:00,6.312634,59.947867,busca,0.3191
13,2024-01-01 21:30:00,6.316642,59.936226,busca,0.4378
13,2024-01-01 21:35:00,6.319018,59.943519,busca,0.3522
13,2024-01-01 21:40:00,6.325854,59.942531,busca,0.3466
13,2024-01-01 21:45:00,6.311185,59.944747,busca,0.3847
13,2024-01-01 21:50:00,6.315253,59.945265,busca,0.4845
13,2024-01-01 21:55:00,6.314069,59.948721,transitando,0.3365
13,2024-01-01 22:00:00,6.309963,59.960061,transitando,0.5102
13,2024-01-01 22:05:00,6.309606,59.957381,transitando,0.4638
13,2024-01-01 22:10:00,6.298112,59.95796,transitando,0.3436
13,2024-01-01 22:15:00,6.308122,59.949989,transitando,0.228
13,2024-01-01 22:20:00,6.320178,59.94866,transitando,0.3968
13,2024-01-01 22:25:00,6.31631,59.937252,transitando,0.427
13,2024-01-01 22:30:00,6.319052,59.93099,transitando,0.4245
13,2024-01-01 22:35:00,6.313059,59.934012,transitando,0.3874
13,2024-01-01 22:40:00,6.316732,59.938346,transitando,0.4483
13,2024-01-01 22:45:00,6.326134,59.935478,transitando,0.4302
13,2024-01-01 22:50:00,6.323144,59.930341,transitando,0.4287
13,2024-01-01 22:55:00,6.317579,59.938564,transitando,0.4642
13,2024-01-01 23:00:00,6.317031,59.944267,transitando,0.4595
13,2024-01-01 23:05:00,6.316195,59.950943,transitando,0.3755
13,2024-01-01 23:10:00,6.313702,59.957442,transitando,0.382
13,2024-01-01 23:15:00,6.310199,59.962803,transitando,0.4717
13,2024-01-01 23:20:00,6.314721,59.966997,transitando,0.4756
13,2024-01-01 23:25:00,6.314393,59.956098,transitando,0.4285
13,2024-01-01 23:30:00,6.316224,59.951195,transitando,0.4105
13,2024-01-01 23:35:00,6.321583,59.955162,transitando,0.3942
13,2024-01-01 23:40:00,6.31232,59.963566,transitando,0.5062
13,2024-01-01 23:45:00,6.310526,59.963141,transitando,0.4487
13,2024-01-01 23:50:00,6.314817,59.960247,transitando,0.4213
13,2024-01-01 23:55:00,6.315443,59.952947,transitando,0.556
14,2024-01-01 00:00:00,3.041251,60.05402,busca,0.3802
14,2024-01-01 00:05:00,3.049661,60.052986,busca,0.192
14,2024-01-01 00:10:00,3.049944,60.058754,busca,0.4178
14,2024-01-01 00:15:00,3.049715,60.06566,busca,0.3849
14,2024-01-01 00:20:00,3.060927,60.068354,busca,0.3101
14,2024-01-01 00:25:00,3.05388,60.072813,busca,0.448
14,2024-01-01 00:30:00,3.056675,60.066397,busca,0.3663
14,2024-01-01 00:35:00,3.058543,60.075416,busca,0.4133
14,2024-01-01 00:40:00,3.050267,60.079194,busca,0.4083
14,2024-01-01 00:45:00,3.045714,60.084355,busca,0.4813
14,2024-01-01 00:50:00,3.038874,60.082128,busca,0.4439
14,2024-01-01 00:55:00,3.040263,60.071196,busca,0.4573
14,2024-01-01 01:00:00,3.043757,60.070749,busca,0.34
