id_tubarao,tempo,lat,lon,ssha,chlor_a,comportamento,p_forrageio,velocidade,nivel_fome
3,2024-01-02 17:25:00,20.642636,62.693653,-0.4524,0.020794,busca,0.3919,222.76,0.605
3,2024-01-02 17:30:00,20.655501,62.695338,-0.4461,0.020794,transitando,0.2767,261.46,0.61
3,2024-01-02 17:35:00,20.652162,62.681765,-0.3835,0.020794,transitando,0.2548,292.61,0.615
3,2024-01-02 17:40:00,20.640993,62.670712,-0.3821,0.020794,transitando,0.3087,269.27,0.62
3,2024-01-02 17:45:00,20.651207,62.664029,-0.32,0.018753,transitando,0.4917,180.82,0.625
3,2024-01-02 17:50:00,20.656407,62.668494,-0.3101,0.020794,transitando,0.2891,291.8,0.63
3,2024-01-02 17:55:00,20.644517,62.672654,-0.3821,0.020794,transitando,0.3233,253.36,0.635
3,2024-01-02 18:00:00,20.657054,62.669908,-0.3101,0.020794,busca,0.4267,108.74,0.64
3,2024-01-02 18:05:00,20.66168,62.670515,-0.3101,0.020794,busca,0.4785,122.81,0.645
3,2024-01-02 18:10:00,20.661635,62.674451,-0.3101,0.020794,transitando,0.3025,234.68,0.65
3,2024-01-02 18:15:00,20.671356,62.668973,-0.3101,0.020794,transitando,0.3182,218.34,0.655
3,2024-01-02 18:20:00,20.662434,62.671212,-0.3101,0.020794,busca,0.3949,171.53,0.66
3,2024-01-02 18:25:00,20.663095,62.675781,-0.3813,0.020794,busca,0.3511,242.18,0.665
3,2024-01-02 18:30:00,20.663278,62.688708,-0.3813,0.020794,busca,0.3925,161.16,0.67
3,2024-01-02 18:35:00,20.671685,62.689736,-0.3813,0.020794,busca,0.4413,129.6,0.675
3,2024-01-02 18:40:00,20.670064,62.693469,-0.3813,0.020794,busca,0.4859,236.03,0.68
3,2024-01-02 18:45:00,20.678136,62.704768,-0.4463,0.020794,busca,0.3997,174.29,0.685
3,2024-01-02 18:50:00,20.67884,62.711423,-0.4463,0.020794,busca,0.4663,115.04,0.69
3,2024-01-02 18:55:00,20.684098,62.708742,-0.4463,0.020794,busca,0.3558,209.73,0.695
3,2024-01-02 19:00:00,20.679437,62.711425,-0.4463,0.020794,transitando,0.3452,216.42,0.7
3,2024-01-02 19:05:00,20.670561,62.706838,-0.4463,0.020794,busca,0.3906,151.61,0.705
3,2024-01-02 19:10:00,20.6744,62.704311,-0.4461,0.020794,transitando,0.3113,285.34,0.71
3,2024-01-02 19:15:00,20.681275,62.694296,-0.3745,0.020794,transitando,0.4179,205.35,0.715
3,2024-01-02 19:20:00,20.680232,62.684129,-0.3745,0.020794,busca,0.4287,125.39,0.72
3,2024-01-02 19:25:00,20.675823,62.679812,-0.3745,0.020794,busca,0.3845,200.81,0.725
3,2024-01-02 19:30:00,20.679759,62.67402,-0.3745,0.020794,busca,0.4523,245.28,0.73
3,2024-01-02 19:35:00,20.666899,62.672162,-0.3101,0.020794,busca,0.4049,234.7,0.735
3,2024-01-02 19:40:00,20.666372,62.683196,-0.3813,0.020794,transitando,0.3471,219.16,0.74
3,2024-01-02 19:45:00,20.658751,62.686522,-0.3813,0.020794,transitando,0.3425,272.7,0.745
3,2024-01-02 19:50:00,20.670681,62.688927,-0.3813,0.020794,transitando,0.2572,235.71,0.75
3,2024-01-02 19:55:00,20.664973,62.696217,-0.4461,0.020794,transitando,0.3346,267.16,0.755
3,2024-01-02 20:00:00,20.675399,62.694387,-0.3745,0.020794,busca,0.3986,212.29,0.76
3,2024-01-02 20:05:00,20.681456,62.689078,-0.3745,0.020794,busca,0.45,165.11,0.765
3,2024-01-02 20:10:00,20.687099,62.69741,-0.3745,0.020794,transitando,0.2497,292.38,0.77
3,2024-01-02 20:15:00,20.682576,62.683367,-0.3745,0.020794,busca,0.4077,178.9,0.775
3,2024-01-02 20:20:00,20.676042,62.678623,-0.3745,0.020794,busca,0.3572,177.02,0.78
3,2024-01-02 20:25:00,20.666859,62.679557,-0.3813,0.020794,busca,0.3806,237.93,0.785
3,2024-01-02 20:30:00,20.673408,62.683748,-0.3813,0.020794,busca,0.3539,215.92,0.79
3,2024-01-02 20:35:00,20.670539,62.671152,-0.3101,0.020794,forrageando,0.3294,254.3,0.8
3,2024-01-02 20:40:00,20.660105,62.666808,-0.3101,0.020794,forrageando,0.3741,158.07,0.81
3,2024-01-02 20:45:00,20.656583,62.671879,-0.3835,0.020794,forrageando,0.3366,298.72,0.82
3,2024-01-02 20:50:00,20.638228,62.677344,-0.3821,0.020794,forrageando,0.4112,123.13,0.83
3,2024-01-02 20:55:00,20.641123,62.672301,-0.3821,0.020794,forrageando,0.5165,91.5,0.84
3,2024-01-02 21:00:00,20.645209,62.676004,-0.3835,0.020794,forrageando,0.3903,141.98,0.85
3,2024-01-02 21:05:00,20.647941,62.680278,-0.3835,0.020794,forrageando,0.3199,301.68,0.86
3,2024-01-02 21:10:00,20.641902,62.683586,-0.3835,0.020794,forrageando,0.3635,215.69,0.87
3,2024-01-02 21:15:00,20.650124,62.68704,-0.3835,0.020794,forrageando,0.3628,217.79,0.88
3,2024-01-02 21:20:00,20.64259,62.680781,-0.3821,0.020794,forrageando,0.575,93.24,0.89
3,2024-01-02 21:25:00,20.640047,62.677167,-0.3821,0.020794,forrageando,0.417,127.71,0.9
3,2024-01-02 21:30:00,20.637671,62.680205,-0.3821,0.020794,forrageando,0.3952,236.96,0.91
3,2024-01-02 21:35:00,20.629263,62.676815,-0.3821,0.020794,forrageando,0.331,283.16,0.71
3,2024-01-02 21:40:00,20.62636,62.681195,-0.3821,0.020794,busca,0.4569,200.39,0.715
3,2024-01-02 21:45:00,20.631142,62.675417,-0.3821,0.020794,busca,0.4765,167.15,0.72
3,2024-01-02 21:50:00,20.634435,62.669649,-0.3821,0.020794,busca,0.3549,181.28,0.725
3,2024-01-02 21:55:00,20.632618,62.674845,-0.3821,0.020794,busca,0.4808,225.48,0.73
3,2024-01-02 22:00:00,20.630763,62.664605,-0.3156,0.018753,busca,0.4702,147.56,0.735
3,2024-01-02 22:05:00,20.635403,62.67158,-0.3821,0.020794,busca,0.4057,220.66,0.74
3,2024-01-02 22:10:00,20.634846,62.679602,-0.3821,0.020794,busca,0.4742,135.17,0.745
3,2024-01-02 22:15:00,20.637409,62.685652,-0.4509,0.020794,busca,0.3623,212.51,0.75
3,2024-01-02 22:20:00,20.638914,62.692478,-0.4509,0.020794,busca,0.4437,235.45,0.755
3,2024-01-02 22:25:00,20.632831,62.682375,-0.3821,0.020794,transitando,0.3479,297.94,0.76
3,2024-01-02 22:30:00,20.642629,62.671231,-0.3821,0.020794,transitando,0.2985,313.75,0.765
3,2024-01-02 22:35:00,20.652178,62.656261,-0.32,0.018753,busca,0.43,149.83,0.77
3,2024-01-02 22:40:00,20.647309,62.652956,-0.32,0.018753,busca,0.3733,178.67,0.775
3,2024-01-02 22:45:00,20.646357,62.66099,-0.32,0.018753,busca,0.365,148.27,0.78
3,2024-01-02 22:50:00,20.64206,62.65412,-0.3156,0.018753,busca,0.3069,315.72,0.785
3,2024-01-02 22:55:00,20.657246,62.644836,-0.2461,0.018753,busca,0.3864,172.89,0.79
3,2024-01-02 23:00:00,20.652312,62.644052,-0.2461,0.018753,busca,0.4342,147.82,0.795
3,2024-01-02 23:05:00,20.64553,62.64266,-0.2461,0.018753,busca,0.4639,212.99,0.8
3,2024-01-02 23:10:00,20.650478,62.632169,-0.2461,0.018753,busca,0.386,232.89,0.805
3,2024-01-02 23:15:00,20.657303,62.625827,-0.1444,0.018753,busca,0.5621,89.36,0.81
3,2024-01-02 23:20:00,20.654309,62.625996,-0.1444,0.018753,busca,0.533,67.86,0.815
3,2024-01-02 23:25:00,20.653388,62.628723,-0.1444,0.018753,transitando,0.3333,301.51,0.82
3,2024-01-02 23:30:00,20.640227,62.629664,-0.2451,0.018753,busca,0.3729,240.62,0.825
3,2024-01-02 23:35:00,20.648119,62.638642,-0.2461,0.018753,busca,0.4454,166.91,0.83
3,2024-01-02 23:40:00,20.649747,62.631246,-0.2461,0.018753,busca,0.4803,198.39,0.835
3,2024-01-02 23:45:00,20.654728,62.630192,-0.1444,0.018753,forrageando,0.5353,65.02,0.845
3,2024-01-02 23:50:00,20.653462,62.631348,-0.2461,0.018753,forrageando,0.5346,94.3,0.645
3,2024-01-02 23:55:00,20.65563,62.632741,-0.2461,0.018753,forrageando,0.4578,155.35,0.655
4,2024-01-02 00:00:00,22.117716,62.979497,-0.5494,0.006942,forrageando,0.544,43.55,0.7
4,2024-01-02 00:05:00,22.118506,62.97897,-0.5494,0.006942,forrageando,0.438,130.46,0.71
4,2024-01-02 00:10:00,22.125916,62.977598,-0.5494,0.006942,forrageando,0.4578,147.34,0.72
4,2024-01-02 00:15:00,22.121474,62.972393,-0.5494,0.006942,busca,0.4083,180.34,0.725
4,2024-01-02 00:20:00,22.123923,62.978611,-0.5494,0.006942,busca,0.4879,203.72,0.73
4,2024-01-02 00:25:00,22.117324,62.975805,-0.47,0.006942,forrageando,0.5295,51.92,0.74
4,2024-01-02 00:30:00,22.115177,62.977158,-0.47,0.006942,forrageando,0.5118,36.21,0.54
4,2024-01-02 00:35:00,22.11524,62.979333,-0.5489,0.006942,forrageando,0.5291,92.29,0.34
4,2024-01-02 00:40:00,22.115292,62.981014,-0.5489,0.006942,forrageando,0.5171,61.38,0.35
4,2024-01-02 00:45:00,22.114587,62.984932,-0.5494,0.006942,busca,0.4382,222.09,0.355
4,2024-01-02 00:50:00,22.115726,62.997224,-0.5494,0.006942,busca,0.367,189.18,0.36
4,2024-01-02 00:55:00,22.10945,62.995873,-0.6187,0.006942,busca,0.4063,182.22,0.365
4,2024-01-02 01:00:00,22.115886,62.993001,-0.5494,0.006942,busca,0.388,245.04,0.37
4,2024-01-02 01:05:00,22.122785,63.004704,-0.6202,0.006103,busca,0.437,231.92,0.375
4,2024-01-02 01:10:00,22.133987,62.99855,-0.6202,0.006103,forrageando,0.5285,65.95,0.385
4,2024-01-02 01:15:00,22.133279,62.999381,-0.6202,0.006103,forrageando,0.5278,70.03,0.395
4,2024-01-02 01:20:00,22.134083,62.996958,-0.6202,0.006103,forrageando,0.4004,114.82,0.405
4,2024-01-02 01:25:00,22.137856,62.99924,-0.6169,0.006103,forrageando,0.5295,50.88,0.415
4,2024-01-02 01:30:00,22.140712,62.99719,-0.6169,0.006103,busca,0.4186,170.12,0.42
4,2024-01-02 01:35:00,22.141417,63.002101,-0.6169,0.006103,busca,0.3673,106.68,0.425
4,2024-01-02 01:40:00,22.138279,63.001979,-0.6169,0.006103,busca,0.443,215.99,0.43
4,2024-01-02 01:45:00,22.145638,63.01259,-0.6169,0.006103,busca,0.4122,143.99,0.435
4,2024-01-02 01:50:00,22.138289,63.015328,-0.6169,0.006103,forrageando,0.5425,66.01,0.445
4,2024-01-02 01:55:00,22.137311,63.014106,-0.6169,0.006103,forrageando,0.5935,89.31,0.455
4,2024-01-02 02:00:00,22.138832,63.014699,-0.6169,0.006103,forrageando,0.5787,81.72,0.465
4,2024-01-02 02:05:00,22.142973,63.011836,-0.6169,0.006103,forrageando,0.5141,48.09,0.475
4,2024-01-02 02:10:00,22.142871,63.014831,-0.6169,0.006103,busca,0.4806,241.48,0.48
4,2024-01-02 02:15:00,22.1505,63.026532,-0.7122,0.006103,busca,0.4929,184.45,0.485
4,2024-01-02 02:20:00,22.148327,63.018556,-0.6169,0.006103,forrageando,0.6481,90.05,0.495
4,2024-01-02 02:25:00,22.143787,63.020562,-0.6169,0.006103,busca,0.44,219.8,0.5
4,2024-01-02 02:30:00,22.145524,63.026841,-0.6883,0.006103,forrageando,0.516,57.54,0.51
4,2024-01-02 02:35:00,22.145709,63.028042,-0.6883,0.006103,forrageando,0.5066,67.73,0.52
4,2024-01-02 02:40:00,22.14582,63.026935,-0.6883,0.006103,forrageando,0.5352,95.92,0.53
4,2024-01-02 02:45:00,22.141361,63.02891,-0.6883,0.006103,forrageando,0.5524,81.43,0.54
4,2024-01-02 02:50:00,22.137165,63.027415,-0.6883,0.006103,busca,0.4955,209.66,0.545
4,2024-01-02 02:55:00,22.130387,63.027717,-0.6883,0.006103,forrageando,0.6457,57.77,0.555
4,2024-01-02 03:00:00,22.132588,63.028223,-0.6883,0.006103,busca,0.4944,190.52,0.56
4,2024-01-02 03:05:00,22.138279,63.017937,-0.6169,0.006103,forrageando,0.5056,98.13,0.57
4,2024-01-02 03:10:00,22.136831,63.024903,-0.6883,0.006103,forrageando,0.6892,52.38,0.37
4,2024-01-02 03:15:00,22.135917,63.021475,-0.6169,0.006103,forrageando,0.5772,95.7,0.38
4,2024-01-02 03:20:00,22.134149,63.016398,-0.6169,0.006103,forrageando,0.6105,67.06,0.39
4,2024-01-02 03:25:00,22.133104,63.013804,-0.6169,0.006103,forrageando,0.4126,122.21,0.4
4,2024-01-02 03:30:00,22.133261,63.005878,-0.6169,0.006103,forrageando,0.5192,99.18,0.41
4,2024-01-02 03:35:00,22.133071,63.009481,-0.6169,0.006103,forrageando,0.5795,84.72,0.42
4,2024-01-02 03:40:00,22.13621,63.007416,-0.6169,0.006103,forrageando,0.6183,47.04,0.43
4,2024-01-02 03:45:00,22.13526,63.010091,-0.6169,0.006103,forrageando,0.5144,90.68,0.44
4,2024-01-02 03:50:00,22.136846,63.011506,-0.6169,0.006103,forrageando,0.6711,82.97,0.45
4,2024-01-02 03:55:00,22.135014,63.011536,-0.6169,0.006103,forrageando,0.5626,62.19,0.46
4,2024-01-02 04:00:00,22.13818,63.013384,-0.6169,0.006103,forrageando,0.5409,48.18,0.47
4,2024-01-02 04:05:00,22.138052,63.014075,-0.6169,0.006103,busca,0.4086,225.1,0.475
4,2024-01-02 04:10:00,22.137408,63.005973,-0.6169,0.006103,busca,0.4757,181.89,0.48
4,2024-01-02 04:15:00,22.134082,63.012863,-0.6169,0.006103,busca,0.4913,169.91,0.485
4,2024-01-02 04:20:00,22.136158,63.00856,-0.6169,0.006103,busca,0.5591,63.79,0.49
4,2024-01-02 04:25:00,22.135379,63.010192,-0.6169,0.006103,busca,0.5608,41.57,0.495
4,2024-01-02 04:30:00,22.134545,63.008569,-0.6169,0.006103,busca,0.5609,93.8,0.5
4,2024-01-02 04:35:00,22.139019,63.008805,-0.6169,0.006103,forrageando,0.5296,84.45,0.51
4,2024-01-02 04:40:00,22.141317,63.005906,-0.6169,0.006103,forrageando,0.5973,66.99,0.31
4,2024-01-02 04:45:00,22.140035,63.004732,-0.6169,0.006103,transitando,0.3262,270.8,0.315
4,2024-01-02 04:50:00,22.128578,63.007678,-0.6202,0.006103,busca,0.4885,196.2,0.32
4,2024-01-02 04:55:00,22.133602,63.012751,-0.6169,0.006103,busca,0.523,58.31,0.325
4,2024-01-02 05:00:00,22.131576,63.012999,-0.6169,0.006103,busca,0.4308,221.76,0.33
4,2024-01-02 05:05:00,22.131269,63.006422,-0.6169,0.006103,busca,0.6007,71.8,0.335
4,2024-01-02 05:10:00,22.134008,63.003154,-0.6169,0.006103,forrageando,0.5441,76.99,0.135
4,2024-01-02 05:15:00,22.132846,63.003436,-0.6169,0.006103,forrageando,0.5099,73.48,0.145
4,2024-01-02 05:20:00,22.130637,63.002802,-0.6202,0.006103,busca,0.3516,221.69,0.15
4,2024-01-02 05:25:00,22.125555,63.009763,-0.6202,0.006103,busca,0.4964,164.04,0.155
4,2024-01-02 05:30:00,22.116999,63.011107,-0.6202,0.006103,forrageando,0.7092,46.36,0.0
4,2024-01-02 05:35:00,22.11714,63.007884,-0.6202,0.006103,forrageando,0.5658,66.13,0.01
4,2024-01-02 05:40:00,22.120102,63.009942,-0.6202,0.006103,forrageando,0.5668,95.21,0.02
4,2024-01-02 05:45:00,22.121359,63.006151,-0.6202,0.006103,forrageando,0.5099,94.37,0.03
4,2024-01-02 05:50:00,22.125538,63.006865,-0.6202,0.006103,forrageando,0.5633,80.91,0.0
4,2024-01-02 05:55:00,22.127714,63.005466,-0.6202,0.006103,forrageando,0.5185,40.39,0.01
4,2024-01-02 06:00:00,22.126813,63.006754,-0.6202,0.006103,forrageando,0.6192,99.72,0.02
4,2024-01-02 06:05:00,22.12837,63.003829,-0.6202,0.006103,forrageando,0.6087,92.71,0.03
4,2024-01-02 06:10:00,22.127119,63.004468,-0.6202,0.006103,forrageando,0.4362,203.03,0.04
4,2024-01-02 06:15:00,22.114908,63.005365,-0.6202,0.006103,busca,0.4799,174.85,0.045
4,2024-01-02 06:20:00,22.11537,62.995882,-0.5494,0.006942,forrageando,0.507,48.76,0.055
4,2024-01-02 06:25:00,22.114142,62.994771,-0.5494,0.006942,forrageando,0.4819,204.68,0.065
4,2024-01-02 06:30:00,22.121871,62.99001,-0.6202,0.006942,forrageando,0.6245,75.21,0.0
4,2024-01-02 06:35:00,22.123698,62.987873,-0.5494,0.006942,busca,0.4995,170.66,0.005
4,2024-01-02 06:40:00,22.117928,62.991422,-0.5494,0.006942,busca,0.6568,89.54,0.01
4,2024-01-02 06:45:00,22.118096,62.996432,-0.6202,0.006942,forrageando,0.508,60.5,0.02
4,2024-01-02 06:50:00,22.119067,62.999747,-0.6202,0.006942,forrageando,0.6514,97.55,0.03
4,2024-01-02 06:55:00,22.118458,62.997246,-0.6202,0.006942,forrageando,0.595,71.13,0.0
4,2024-01-02 07:00:00,22.119441,62.995786,-0.6202,0.006942,forrageando,0.5445,44.1,0.01
4,2024-01-02 07:05:00,22.118346,62.997517,-0.6202,0.006942,busca,0.4839,109.3,0.015
4,2024-01-02 07:10:00,22.12085,63.001177,-0.6202,0.006103,busca,0.425,204.61,0.02
4,2024-01-02 07:15:00,22.118013,63.005291,-0.6202,0.006103,busca,0.4721,162.41,0.025
4,2024-01-02 07:20:00,22.119911,63.010066,-0.6202,0.006103,busca,0.5336,76.29,0.03
4,2024-01-02 07:25:00,22.116672,63.011201,-0.6202,0.006103,busca,0.5358,90.08,0.035
4,2024-01-02 07:30:00,22.118646,63.008661,-0.6202,0.006103,forrageando,0.5586,74.0,0.045
4,2024-01-02 07:35:00,22.118494,63.007152,-0.6202,0.006103,busca,0.4346,246.48,0.05
4,2024-01-02 07:40:00,22.125455,62.995031,-0.6202,0.006942,busca,0.4361,221.69,0.055
4,2024-01-02 07:45:00,22.125472,62.986152,-0.5494,0.006942,forrageando,0.622,97.55,0.065
4,2024-01-02 07:50:00,22.129361,62.98528,-0.5494,0.006942,forrageando,0.5388,87.81,0.075
4,2024-01-02 07:55:00,22.129876,62.986666,-0.5494,0.006942,forrageando,0.5726,93.92,0.085
4,2024-01-02 08:00:00,22.132989,62.986482,-0.5494,0.006942,forrageando,0.5103,34.81,0.095
4,2024-01-02 08:05:00,22.134042,62.98559,-0.5494,0.006942,forrageando,0.5036,85.81,0.105
4,2024-01-02 08:10:00,22.134118,62.98077,-0.5494,0.006942,busca,0.4552,168.93,0.11
4,2024-01-02 08:15:00,22.128351,62.989239,-0.5494,0.006942,busca,0.3991,145.97,0.115
4,2024-01-02 08:20:00,22.128873,62.984467,-0.5494,0.006942,forrageando,0.5562,79.33,0.125
4,2024-01-02 08:25:00,22.129932,62.985743,-0.5494,0.006942,forrageando,0.5558,88.47,0.135
4,2024-01-02 08:30:00,22.13099,62.979662,-0.5494,0.006942,forrageando,0.5588,46.85,0.145
4,2024-01-02 08:35:00,22.132139,62.979305,-0.5494,0.006942,forrageando,0.547,56.28,0.155
4,2024-01-02 08:40:00,22.131664,62.982701,-0.5494,0.006942,forrageando,0.5191,87.46,0.165
4,2024-01-02 08:45:00,22.12738,62.980706,-0.5494,0.006942,transitando,0.3179,249.18,0.17
4,2024-01-02 08:50:00,22.140018,62.979955,-0.5494,0.006942,transitando,0.4243,231.43,0.175
4,2024-01-02 08:55:00,22.13965,62.970701,-0.47,0.006942,busca,0.3918,162.12,0.18
4,2024-01-02 09:00:00,22.140684,62.965363,-0.47,0.006942,busca,0.5896,65.48,0.185
4,2024-01-02 09:05:00,22.140912,62.963391,-0.3945,0.006942,busca,0.4773,138.38,0.19
4,2024-01-02 09:10:00,22.135713,62.959015,-0.47,0.006942,busca,0.4209,193.05,0.195
4,2024-01-02 09:15:00,22.132038,62.950646,-0.394,0.006942,forrageando,0.5282,86.42,0.205
4,2024-01-02 09:20:00,22.137566,62.950523,-0.3945,0.006942,forrageando,0.5684,51.42,0.215
4,2024-01-02 09:25:00,22.13916,62.950574,-0.3945,0.006942,forrageando,0.5029,47.91,0.225
4,2024-01-02 09:30:00,22.137297,62.949996,-0.394,0.006942,forrageando,0.4759,182.58,0.025
4,2024-01-02 09:35:00,22.14006,62.946614,-0.3945,0.006942,busca,0.4936,225.71,0.03
4,2024-01-02 09:40:00,22.145043,62.950522,-0.3945,0.006942,busca,0.4708,230.39,0.035
4,2024-01-02 09:45:00,22.139677,62.95711,-0.3945,0.006942,busca,0.4695,181.52,0.04
4,2024-01-02 09:50:00,22.134968,62.963261,-0.47,0.006942,busca,0.4208,235.11,0.045
4,2024-01-02 09:55:00,22.129494,62.962746,-0.47,0.006942,busca,0.4817,236.37,0.05
4,2024-01-02 10:00:00,22.130659,62.952541,-0.394,0.006942,busca,0.5333,46.93,0.055
4,2024-01-02 10:05:00,22.129171,62.952643,-0.47,0.006942,busca,0.3634,240.65,0.06
4,2024-01-02 10:10:00,22.119667,62.941745,-0.3924,0.006942,busca,0.3645,140.18,0.065
4,2024-01-02 10:15:00,22.120251,62.945532,-0.3924,0.006942,transitando,0.2843,230.11,0.07
4,2024-01-02 10:20:00,22.129461,62.944208,-0.394,0.006942,transitando,0.3041,316.87,0.075
4,2024-01-02 10:25:00,22.119432,62.955327,-0.3924,0.006942,busca,0.4001,227.65,0.08
4,2024-01-02 10:30:00,22.115581,62.96036,-0.3924,0.006942,busca,0.3298,247.96,0.085
4,2024-01-02 10:35:00,22.119959,62.95468,-0.3924,0.006942,busca,0.4595,130.5,0.09
4,2024-01-02 10:40:00,22.119227,62.949734,-0.3924,0.006942,busca,0.4496,106.76,0.095
4,2024-01-02 10:45:00,22.116197,62.950189,-0.3924,0.006942,busca,0.4337,224.53,0.1
4,2024-01-02 10:50:00,22.119921,62.941455,-0.3924,0.006942,busca,0.3663,174.72,0.105
4,2024-01-02 10:55:00,22.127649,62.941991,-0.394,0.006942,busca,0.3529,146.68,0.11
4,2024-01-02 11:00:00,22.122362,62.937479,-0.3924,0.006942,busca,0.3515,229.82,0.115
4,2024-01-02 11:05:00,22.122985,62.930339,-0.3157,0.006942,busca,0.3677,199.44,0.12
4,2024-01-02 11:10:00,22.126422,62.92066,-0.3157,0.006942,busca,0.4297,155.3,0.125
4,2024-01-02 11:15:00,22.127471,62.926814,-0.3157,0.006942,busca,0.3981,170.74,0.13
4,2024-01-02 11:20:00,22.11936,62.926341,-0.3096,0.006942,busca,0.3569,243.72,0.135
4,2024-01-02 11:25:00,22.112714,62.913084,-0.2384,0.010919,busca,0.3757,112.73,0.14
4,2024-01-02 11:30:00,22.110575,62.910542,-0.2384,0.010919,transitando,0.2736,318.49,0.145
4,2024-01-02 11:35:00,22.114014,62.894971,-0.2384,0.010919,transitando,0.3032,241.62,0.15
4,2024-01-02 11:40:00,22.108064,62.904412,-0.2465,0.010919,transitando,0.3186,238.01,0.155
4,2024-01-02 11:45:00,22.115693,62.897032,-0.2384,0.010919,transitando,0.3437,274.34,0.16
4,2024-01-02 11:50:00,22.104964,62.897059,-0.2465,0.010919,transitando,0.343,297.04,0.165
4,2024-01-02 11:55:00,22.099358,62.910667,-0.2465,0.010919,busca,0.3953,236.65,0.17
4,2024-01-02 12:00:00,22.103224,62.899834,-0.2465,0.010919,busca,0.4423,245.36,0.175
4,2024-01-02 12:05:00,22.106712,62.893914,-0.2465,0.010919,transitando,0.2687,285.05,0.18
4,2024-01-02 12:10:00,22.108132,62.905499,-0.2465,0.010919,busca,0.3605,214.74,0.185
4,2024-01-02 12:15:00,22.102124,62.910303,-0.2465,0.010919,transitando,0.2363,275.58,0.19
4,2024-01-02 12:20:00,22.100042,62.924491,-0.3123,0.006942,busca,0.3536,132.96,0.195
4,2024-01-02 12:25:00,22.103444,62.925105,-0.3123,0.006942,busca,0.4315,108.72,0.2
4,2024-01-02 12:30:00,22.10487,62.92295,-0.3123,0.006942,busca,0.3193,292.06,0.205
4,2024-01-02 12:35:00,22.107323,62.935276,-0.3096,0.006942,transitando,0.307,230.79,0.21
4,2024-01-02 12:40:00,22.117135,62.939022,-0.3924,0.006942,busca,0.4194,168.36,0.215
4,2024-01-02 12:45:00,22.118875,62.932059,-0.3096,0.006942,busca,0.4584,225.17,0.22
4,2024-01-02 12:50:00,22.123347,62.921164,-0.3096,0.006942,transitando,0.3452,316.8,0.225
4,2024-01-02 12:55:00,22.128233,62.905199,-0.2384,0.010919,transitando,0.3867,212.77,0.23
4,2024-01-02 13:00:00,22.138368,62.900415,-0.2384,0.010919,busca,0.4177,196.23,0.235
4,2024-01-02 13:05:00,22.147744,62.896994,-0.2384,0.010919,busca,0.289,286.8,0.24
4,2024-01-02 13:10:00,22.138138,62.883409,-0.2384,0.010919,busca,0.2309,292.38,0.245
4,2024-01-02 13:15:00,22.132312,62.877816,-0.2384,0.010919,transitando,0.2144,274.0,0.25
4,2024-01-02 13:20:00,22.134498,62.890168,-0.2384,0.010919,busca,0.4074,112.89,0.255
4,2024-01-02 13:25:00,22.132299,62.887788,-0.2384,0.010919,busca,0.4357,115.77,0.26
4,2024-01-02 13:30:00,22.137597,62.889475,-0.2384,0.010919,busca,0.3156,232.25,0.265
4,2024-01-02 13:35:00,22.134843,62.884427,-0.2384,0.010919,busca,0.3602,119.24,0.27
4,2024-01-02 13:40:00,22.140837,62.883831,-0.2384,0.010919,transitando,0.334,225.12,0.275
4,2024-01-02 13:45:00,22.131467,62.890805,-0.2384,0.010919,busca,0.3631,185.96,0.28
4,2024-01-02 13:50:00,22.138352,62.882992,-0.2384,0.010919,transitando,0.3071,262.73,0.285
4,2024-01-02 13:55:00,22.150267,62.885074,-0.2384,0.010919,transitando,0.2778,249.91,0.29
4,2024-01-02 14:00:00,22.149016,62.896126,-0.2384,0.010919,transitando,0.2296,280.08,0.295
4,2024-01-02 14:05:00,22.143306,62.884408,-0.2384,0.010919,transitando,0.2435,247.53,0.3
4,2024-01-02 14:10:00,22.131574,62.884696,-0.2384,0.010919,transitando,0.4548,245.87,0.305
4,2024-01-02 14:15:00,22.134067,62.872954,-0.2384,0.010919,transitando,0.3246,289.0,0.31
4,2024-01-02 14:20:00,22.146478,62.878372,-0.2384,0.010919,transitando,0.4169,190.37,0.315
4,2024-01-02 14:25:00,22.153532,62.883086,-0.2384,0.010919,busca,0.3667,213.26,0.32
4,2024-01-02 14:30:00,22.158833,62.883199,-0.2384,0.010919,busca,0.3441,213.43,0.325
4,2024-01-02 14:35:00,22.157827,62.892997,-0.2384,0.010919,transitando,0.263,225.15,0.33
4,2024-01-02 14:40:00,22.160525,62.903601,-0.2384,0.010919,transitando,0.3187,225.19,0.335
4,2024-01-02 14:45:00,22.15138,62.896816,-0.2384,0.010919,transitando,0.3298,293.63,0.34
4,2024-01-02 14:50:00,22.164744,62.905125,-0.3468,0.006942,transitando,0.3184,226.73,0.345
4,2024-01-02 14:55:00,22.171379,62.910959,-0.3468,0.006942,transitando,0.1798,296.87,0.35
4,2024-01-02 15:00:00,22.174783,62.927262,-0.3468,0.006942,transitando,0.3018,238.53,0.355
4,2024-01-02 15:05:00,22.163305,62.924923,-0.3468,0.006942,transitando,0.2887,266.74,0.36
4,2024-01-02 15:10:00,22.174257,62.921355,-0.3468,0.006942,transitando,0.3029,276.78,0.365
4,2024-01-02 15:15:00,22.181626,62.910951,-0.3468,0.006942,transitando,0.2009,318.05,0.37
4,2024-01-02 15:20:00,22.194818,62.915783,-0.3468,0.006942,transitando,0.2804,310.14,0.375
