id_tubarao,tempo,timestamp,lat,lon,ssha_ambiente,chlor_a_ambiente,comportamento,p_forrageio
4,2024-01-01 20:55:00,1704153300,20.661332,62.603263,-0.1444,0.018753374,transitando,0.3765
4,2024-01-01 21:00:00,1704153600,20.660325,62.595856,-0.1444,0.018753374,transitando,0.4225
4,2024-01-01 21:05:00,1704153900,20.665753,62.600122,-0.1444,0.018753374,transitando,0.3523
4,2024-01-01 21:10:00,1704154200,20.663879,62.594055,-0.1444,0.018753374,transitando,0.2821
4,2024-01-01 21:15:00,1704154500,20.663993,62.580658,-0.1444,0.017782599,transitando,0.3521
4,2024-01-01 21:20:00,1704154800,20.659698,62.588003,-0.1444,0.018753374,transitando,0.3672
4,2024-01-01 21:25:00,1704155100,20.66165,62.581426,-0.1444,0.017782599,transitando,0.433
4,2024-01-01 21:30:00,1704155400,20.659647,62.588078,-0.1444,0.018753374,transitando,0.4356
4,2024-01-01 21:35:00,1704155700,20.656312,62.583211,-0.1464,0.017782599,transitando,0.4366
4,2024-01-01 21:40:00,1704156000,20.667717,62.584452,-0.1444,0.018753374,transitando,0.4067
4,2024-01-01 21:45:00,1704156300,20.675111,62.577679,-0.1444,0.017782599,transitando,0.5932
4,2024-01-01 21:50:00,1704156600,20.675872,62.574944,-0.1444,0.017782599,transitando,0.2345
4,2024-01-01 21:55:00,1704156900,20.664415,62.577861,-0.1444,0.017782599,transitando,0.3976
4,2024-01-01 22:00:00,1704157200,20.667583,62.58606,-0.1444,0.018753374,transitando,0.4241
4,2024-01-01 22:05:00,1704157500,20.661127,62.588192,-0.1444,0.018753374,transitando,0.312
4,2024-01-01 22:10:00,1704157800,20.658348,62.576222,-0.1444,0.017782599,transitando,0.4753
4,2024-01-01 22:15:00,1704158100,20.663047,62.566741,-0.1444,0.017782599,transitando,0.4196
4,2024-01-01 22:20:00,1704158400,20.658474,62.576024,-0.1444,0.017782599,transitando,0.3871
4,2024-01-01 22:25:00,1704158700,20.654696,62.572773,-0.1464,0.017782599,transitando,0.3302
4,2024-01-01 22:30:00,1704159000,20.649157,62.581521,-0.1464,0.017782599,transitando,0.3843
4,2024-01-01 22:35:00,1704159300,20.642952,62.584435,-0.1464,0.018753374,transitando,0.3726
4,2024-01-01 22:40:00,1704159600,20.646866,62.578048,-0.1464,0.017782599,transitando,0.4544
4,2024-01-01 22:45:00,1704159900,20.649717,62.587477,-0.1464,0.018753374,transitando,0.4298
4,2024-01-01 22:50:00,1704160200,20.641187,62.580033,-0.1464,0.017782599,transitando,0.445
4,2024-01-01 22:55:00,1704160500,20.64567,62.572461,-0.1464,0.017782599,transitando,0.3938
4,2024-01-01 23:00:00,1704160800,20.652881,62.568548,-0.1464,0.017782599,transitando,0.4769
4,2024-01-01 23:05:00,1704161100,20.659339,62.563686,-0.1464,0.017782599,transitando,0.4787
4,2024-01-01 23:10:00,1704161400,20.652802,62.562515,-0.1464,0.017782599,transitando,0.5418
4,2024-01-01 23:15:00,1704161700,20.656331,62.560086,-0.1464,0.017782599,transitando,0.4735
4,2024-01-01 23:20:00,1704162000,20.66197,62.556117,0.2864,0.017782599,transitando,0.4182
4,2024-01-01 23:25:00,1704162300,20.668265,62.555923,0.2864,0.017782599,transitando,0.4779
4,2024-01-01 23:30:00,1704162600,20.668063,62.562198,-0.1444,0.017782599,transitando,0.4414
4,2024-01-01 23:35:00,1704162900,20.672198,62.554388,0.2864,0.017782599,transitando,0.3633
4,2024-01-01 23:40:00,1704163200,20.6792,62.559162,0.28700000000000003,0.017782599,transitando,0.3856
4,2024-01-01 23:45:00,1704163500,20.674964,62.552272,0.2864,0.017782599,transitando,0.6127
4,2024-01-01 23:50:00,1704163800,20.678458,62.55028,0.2864,0.017782599,transitando,0.4436
4,2024-01-01 23:55:00,1704164100,20.671358,62.553019,0.2864,0.017782599,transitando,0.6188
5,2024-01-01 00:00:00,1704078000,-0.538977,59.406023,-0.38930000000000003,0.034690242,transitando,0.3322
5,2024-01-01 00:05:00,1704078300,-0.54159,59.416365,-0.46340000000000003,0.034690242,transitando,0.2845
5,2024-01-01 00:10:00,1704078600,-0.541906,59.402262,-0.38930000000000003,0.034690242,transitando,0.4396
5,2024-01-01 00:15:00,1704078900,-0.547613,59.405473,-0.38930000000000003,0.034690242,transitando,0.4641
5,2024-01-01 00:20:00,1704079200,-0.550508,59.411842,-0.46340000000000003,0.034690242,transitando,0.3704
5,2024-01-01 00:25:00,1704079500,-0.554225,59.407233,-0.46340000000000003,0.034690242,transitando,0.3099
5,2024-01-01 00:30:00,1704079800,-0.558068,59.396468,-0.40090000000000003,0.034690242,transitando,0.5172
5,2024-01-01 00:35:00,1704080100,-0.556694,59.400443,-0.40090000000000003,0.034690242,transitando,0.5863
5,2024-01-01 00:40:00,1704080400,-0.560885,59.400293,-0.40090000000000003,0.034690242,transitando,0.417
5,2024-01-01 00:45:00,1704080700,-0.556163,59.403893,-0.38930000000000003,0.034690242,transitando,0.2814
5,2024-01-01 00:50:00,1704081000,-0.566231,59.407676,-0.4708,0.034690242,transitando,0.4136
5,2024-01-01 00:55:00,1704081300,-0.56281,59.403958,-0.4708,0.034690242,transitando,0.5299
5,2024-01-01 01:00:00,1704081600,-0.561228,59.403617,-0.40090000000000003,0.034690242,transitando,0.2905
5,2024-01-01 01:05:00,1704081900,-0.548132,59.404776,-0.38930000000000003,0.034690242,transitando,0.398
5,2024-01-01 01:10:00,1704082200,-0.544136,59.399109,-0.38930000000000003,0.034690242,transitando,0.447
5,2024-01-01 01:15:00,1704082500,-0.537613,59.394849,-0.38930000000000003,0.034690242,transitando,0.397
5,2024-01-01 01:20:00,1704082800,-0.541724,59.397902,-0.38930000000000003,0.034690242,transitando,0.4846
5,2024-01-01 01:25:00,1704083100,-0.546335,59.387149,-0.3124,0.034690242,transitando,0.3763
5,2024-01-01 01:30:00,1704083400,-0.545923,59.393182,-0.38930000000000003,0.034690242,transitando,0.542
5,2024-01-01 01:35:00,1704083700,-0.549432,59.392321,-0.38930000000000003,0.034690242,transitando,0.5805
5,2024-01-01 01:40:00,1704084000,-0.548086,59.393438,-0.38930000000000003,0.034690242,transitando,0.418
5,2024-01-01 01:45:00,1704084300,-0.555366,59.391936,-0.40090000000000003,0.034690242,transitando,0.4876
5,2024-01-01 01:50:00,1704084600,-0.554169,59.382597,-0.32220000000000004,0.034690242,transitando,0.4958
5,2024-01-01 01:55:00,1704084900,-0.548885,59.39184,-0.38930000000000003,0.034690242,transitando,0.4586
5,2024-01-01 02:00:00,1704085200,-0.550438,59.381207,-0.3124,0.034690242,busca,0.5659
5,2024-01-01 02:05:00,1704085500,-0.55294,59.38101,-0.3124,0.034690242,busca,0.3614
5,2024-01-01 02:10:00,1704085800,-0.546072,59.382106,-0.3124,0.034690242,busca,0.5005
5,2024-01-01 02:15:00,1704086100,-0.545486,59.381156,-0.3124,0.034690242,busca,0.6064
5,2024-01-01 02:20:00,1704086400,-0.544263,59.380084,-0.3124,0.034690242,busca,0.6449
5,2024-01-01 02:25:00,1704086700,-0.547497,59.380727,-0.3124,0.034690242,busca,0.6084
5,2024-01-01 02:30:00,1704087000,-0.547516,59.378005,-0.3124,0.034690242,busca,0.4802
5,2024-01-01 02:35:00,1704087300,-0.542339,59.370443,-0.24100000000000002,0.034690242,busca,0.4598
5,2024-01-01 02:40:00,1704087600,-0.538367,59.373808,-0.3124,0.034690242,busca,0.5348
5,2024-01-01 02:45:00,1704087900,-0.539406,59.373801,-0.3124,0.034690242,busca,0.4814
5,2024-01-01 02:50:00,1704088200,-0.539935,59.382048,-0.3124,0.034690242,busca,0.4298
5,2024-01-01 02:55:00,1704088500,-0.545517,59.382654,-0.3124,0.034690242,busca,0.4651
5,2024-01-01 03:00:00,1704088800,-0.551342,59.377641,-0.3124,0.034690242,busca,0.5513
5,2024-01-01 03:05:00,1704089100,-0.550796,59.379549,-0.3124,0.034690242,busca,0.4876
5,2024-01-01 03:10:00,1704089400,-0.542928,59.378069,-0.3124,0.034690242,busca,0.383
5,2024-01-01 03:15:00,1704089700,-0.549947,59.381616,-0.3124,0.034690242,busca,0.4748
5,2024-01-01 03:20:00,1704090000,-0.561633,59.380975,-0.32220000000000004,0.04863837,busca,0.5385
5,2024-01-01 03:25:00,1704090300,-0.557043,59.38068,-0.32220000000000004,0.034690242,busca,0.4094
5,2024-01-01 03:30:00,1704090600,-0.561126,59.387195,-0.40090000000000003,0.034690242,busca,0.5451
5,2024-01-01 03:35:00,1704090900,-0.56544,59.385998,-0.40090000000000003,0.04863837,busca,0.3912
5,2024-01-01 03:40:00,1704091200,-0.56371,59.391208,-0.40090000000000003,0.034690242,busca,0.4984
5,2024-01-01 03:45:00,1704091500,-0.555888,59.3889,-0.40090000000000003,0.034690242,busca,0.5123
5,2024-01-01 03:50:00,1704091800,-0.557025,59.391377,-0.40090000000000003,0.034690242,busca,0.5531
5,2024-01-01 03:55:00,1704092100,-0.557425,59.389345,-0.40090000000000003,0.034690242,busca,0.4655
5,2024-01-01 04:00:00,1704092400,-0.568675,59.386523,-0.40090000000000003,0.04863837,busca,0.426
5,2024-01-01 04:05:00,1704092700,-0.56882,59.389908,-0.40090000000000003,0.04863837,busca,0.5015
5,2024-01-01 04:10:00,1704093000,-0.570853,59.391253,-0.40090000000000003,0.04863837,busca,0.6072
5,2024-01-01 04:15:00,1704093300,-0.574857,59.393655,-0.3831,0.04863837,busca,0.5089
5,2024-01-01 04:20:00,1704093600,-0.576519,59.392846,-0.3831,0.04863837,busca,0.5144
5,2024-01-01 04:25:00,1704093900,-0.575722,59.390976,-0.3831,0.04863837,busca,0.531
5,2024-01-01 04:30:00,1704094200,-0.572845,59.390064,-0.3831,0.04863837,busca,0.4409
5,2024-01-01 04:35:00,1704094500,-0.567839,59.397135,-0.40090000000000003,0.034690242,busca,0.4338
5,2024-01-01 04:40:00,1704094800,-0.57276,59.392737,-0.40090000000000003,0.04863837,busca,0.5202
5,2024-01-01 04:45:00,1704095100,-0.574412,59.392633,-0.3831,0.04863837,busca,0.5766
5,2024-01-01 04:50:00,1704095400,-0.577986,59.394191,-0.3831,0.04863837,busca,0.4492
5,2024-01-01 04:55:00,1704095700,-0.575251,59.397321,-0.3831,0.04863837,busca,0.5717
5,2024-01-01 05:00:00,1704096000,-0.575899,59.399672,-0.3831,0.04863837,busca,0.6287
5,2024-01-01 05:05:00,1704096300,-0.574058,59.401146,-0.40090000000000003,0.04863837,busca,0.4535
5,2024-01-01 05:10:00,1704096600,-0.576677,59.403362,-0.4565,0.04863837,busca,0.6069
5,2024-01-01 05:15:00,1704096900,-0.580345,59.404384,-0.4565,0.04863837,busca,0.5448
5,2024-01-01 05:20:00,1704097200,-0.580798,59.406376,-0.4565,0.04863837,busca,0.6073
5,2024-01-01 05:25:00,1704097500,-0.584003,59.407207,-0.4565,0.04863837,busca,0.5934
5,2024-01-01 05:30:00,1704097800,-0.586654,59.406119,-0.4565,0.04863837,busca,0.5823
5,2024-01-01 05:35:00,1704098100,-0.582653,59.406428,-0.4565,0.04863837,busca,0.523
5,2024-01-01 05:40:00,1704098400,-0.584698,59.407928,-0.4565,0.04863837,busca,0.619
5,2024-01-01 05:45:00,1704098700,-0.583549,59.404316,-0.4565,0.04863837,busca,0.5723
5,2024-01-01 05:50:00,1704099000,-0.586025,59.402887,-0.4565,0.04863837,busca,0.5394
5,2024-01-01 05:55:00,1704099300,-0.586492,59.400756,-0.4565,0.04863837,busca,0.5993
5,2024-01-01 06:00:00,1704099600,-0.588242,59.400103,-0.3831,0.04863837,forrageando,0.6402
5,2024-01-01 06:05:00,1704099900,-0.587684,59.397457,-0.3831,0.04863837,forrageando,0.5521
5,2024-01-01 06:10:00,1704100200,-0.586478,59.396576,-0.3831,0.04863837,forrageando,0.6939
5,2024-01-01 06:15:00,1704100500,-0.589279,59.398123,-0.3831,0.04863837,forrageando,0.478
5,2024-01-01 06:20:00,1704100800,-0.586563,59.389727,-0.3831,0.04863837,forrageando,0.6302
5,2024-01-01 06:25:00,1704101100,-0.585841,59.390266,-0.3831,0.04863837,forrageando,0.5447
5,2024-01-01 06:30:00,1704101400,-0.582304,59.394163,-0.3831,0.04863837,forrageando,0.6634
5,2024-01-01 06:35:00,1704101700,-0.584115,59.395084,-0.3831,0.04863837,forrageando,0.561
5,2024-01-01 06:40:00,1704102000,-0.583568,59.396358,-0.3831,0.04863837,forrageando,0.6301
5,2024-01-01 06:45:00,1704102300,-0.580787,59.395641,-0.3831,0.04863837,forrageando,0.553
5,2024-01-01 06:50:00,1704102600,-0.579932,59.3959,-0.3831,0.04863837,forrageando,0.5323
5,2024-01-01 06:55:00,1704102900,-0.575019,59.394016,-0.3831,0.04863837,forrageando,0.5445
5,2024-01-01 07:00:00,1704103200,-0.572491,59.394261,-0.40090000000000003,0.04863837,forrageando,0.5163
5,2024-01-01 07:05:00,1704103500,-0.57372,59.392483,-0.3831,0.04863837,forrageando,0.6117
5,2024-01-01 07:10:00,1704103800,-0.574989,59.390932,-0.3831,0.04863837,forrageando,0.608
5,2024-01-01 07:15:00,1704104100,-0.575424,59.393692,-0.3831,0.04863837,forrageando,0.4925
5,2024-01-01 07:20:00,1704104400,-0.573577,59.389405,-0.3831,0.04863837,forrageando,0.5348
5,2024-01-01 07:25:00,1704104700,-0.575465,59.388364,-0.3831,0.04863837,forrageando,0.4162
5,2024-01-01 07:30:00,1704105000,-0.572602,59.393591,-0.40090000000000003,0.04863837,forrageando,0.4084
5,2024-01-01 07:35:00,1704105300,-0.56751,59.387964,-0.40090000000000003,0.04863837,forrageando,0.6116
5,2024-01-01 07:40:00,1704105600,-0.566612,59.393288,-0.40090000000000003,0.034690242,forrageando,0.5596
5,2024-01-01 07:45:00,1704105900,-0.567441,59.39126,-0.40090000000000003,0.04863837,forrageando,0.6548
5,2024-01-01 07:50:00,1704106200,-0.565938,59.393722,-0.40090000000000003,0.034690242,forrageando,0.4445
5,2024-01-01 07:55:00,1704106500,-0.57223,59.388994,-0.40090000000000003,0.04863837,forrageando,0.539
5,2024-01-01 08:00:00,1704106800,-0.573126,59.389178,-0.3831,0.04863837,forrageando,0.5196
5,2024-01-01 08:05:00,1704107100,-0.572565,59.390624,-0.40090000000000003,0.04863837,forrageando,0.5147
5,2024-01-01 08:10:00,1704107400,-0.574375,59.390201,-0.3831,0.04863837,forrageando,0.5541
5,2024-01-01 08:15:00,1704107700,-0.574917,59.391283,-0.3831,0.04863837,forrageando,0.4664
5,2024-01-01 08:20:00,1704108000,-0.575961,59.389305,-0.3831,0.04863837,forrageando,0.4644
5,2024-01-01 08:25:00,1704108300,-0.590727,59.383477,-0.374,0.04863837,forrageando,0.4142
5,2024-01-01 08:30:00,1704108600,-0.587858,59.387084,-0.3831,0.04863837,forrageando,0.5178
5,2024-01-01 08:35:00,1704108900,-0.5874,59.390604,-0.3831,0.04863837,forrageando,0.4418
5,2024-01-01 08:40:00,1704109200,-0.579958,59.396428,-0.3831,0.04863837,forrageando,0.4797
5,2024-01-01 08:45:00,1704109500,-0.577323,59.402305,-0.4565,0.04863837,forrageando,0.4194
5,2024-01-01 08:50:00,1704109800,-0.58844,59.410944,-0.4565,0.04863837,forrageando,0.4502
5,2024-01-01 08:55:00,1704110100,-0.58073,59.4082,-0.4565,0.04863837,forrageando,0.4043
5,2024-01-01 09:00:00,1704110400,-0.576468,59.403646,-0.4565,0.04863837,forrageando,0.5088
5,2024-01-01 09:05:00,1704110700,-0.576089,59.404884,-0.4565,0.04863837,forrageando,0.6093
5,2024-01-01 09:10:00,1704111000,-0.577531,59.403965,-0.4565,0.04863837,forrageando,0.4279
5,2024-01-01 09:15:00,1704111300,-0.581635,59.408962,-0.4565,0.04863837,forrageando,0.4732
5,2024-01-01 09:20:00,1704111600,-0.586499,59.408277,-0.4565,0.04863837,forrageando,0.4886
5,2024-01-01 09:25:00,1704111900,-0.58992,59.413183,-0.4565,0.04863837,forrageando,0.6728
5,2024-01-01 09:30:00,1704112200,-0.592218,59.415738,-0.4565,0.04863837,forrageando,0.5079
5,2024-01-01 09:35:00,1704112500,-0.594598,59.414361,-0.453,0.04863837,forrageando,0.646
5,2024-01-01 09:40:00,1704112800,-0.595474,59.412651,-0.453,0.04863837,forrageando,0.3419
5,2024-01-01 09:45:00,1704113100,-0.586392,59.412876,-0.4565,0.04863837,forrageando,0.3821
5,2024-01-01 09:50:00,1704113400,-0.579755,59.414054,-0.4565,0.034690242,forrageando,0.4715
5,2024-01-01 09:55:00,1704113700,-0.581772,59.411972,-0.4565,0.04863837,forrageando,0.4168
5,2024-01-01 10:00:00,1704114000,-0.579717,59.413593,-0.4565,0.034690242,forrageando,0.4176
5,2024-01-01 10:05:00,1704114300,-0.576726,59.419288,-0.4708,0.027589388,forrageando,0.4235
5,2024-01-01 10:10:00,1704114600,-0.581401,59.424138,-0.5339,0.027589388,forrageando,0.3573
5,2024-01-01 10:15:00,1704114900,-0.574791,59.43132,-0.55,0.027589388,forrageando,0.3423
5,2024-01-01 10:20:00,1704115200,-0.574923,59.414329,-0.4708,0.034690242,forrageando,0.501
5,2024-01-01 10:25:00,1704115500,-0.576087,59.415797,-0.4708,0.034690242,forrageando,0.4891
5,2024-01-01 10:30:00,1704115800,-0.56608,59.417389,-0.4708,0.027589388,forrageando,0.4511
5,2024-01-01 10:35:00,1704116100,-0.570925,59.415533,-0.4708,0.034690242,forrageando,0.3312
5,2024-01-01 10:40:00,1704116400,-0.572405,59.412329,-0.4708,0.034690242,forrageando,0.3087
5,2024-01-01 10:45:00,1704116700,-0.581087,59.41001,-0.4565,0.04863837,forrageando,0.3657
5,2024-01-01 10:50:00,1704117000,-0.58027,59.402228,-0.4565,0.04863837,forrageando,0.3388
5,2024-01-01 10:55:00,1704117300,-0.582816,59.411452,-0.4565,0.04863837,forrageando,0.453
5,2024-01-01 11:00:00,1704117600,-0.588392,59.410881,-0.4565,0.04863837,forrageando,0.3836
5,2024-01-01 11:05:00,1704117900,-0.595446,59.422905,-0.5339,0.04863837,busca,0.2393
5,2024-01-01 11:10:00,1704118200,-0.601359,59.410759,-0.453,0.04863837,busca,0.3052
5,2024-01-01 11:15:00,1704118500,-0.596663,59.417385,-0.5416000000000001,0.04863837,busca,0.4326
5,2024-01-01 11:20:00,1704118800,-0.588643,59.416781,-0.4565,0.04863837,busca,0.3701
5,2024-01-01 11:25:00,1704119100,-0.577005,59.415542,-0.4565,0.034690242,busca,0.4663
5,2024-01-01 11:30:00,1704119400,-0.570716,59.415288,-0.4708,0.034690242,busca,0.5521
5,2024-01-01 11:35:00,1704119700,-0.569666,59.413724,-0.4708,0.034690242,busca,0.3764
5,2024-01-01 11:40:00,1704120000,-0.573441,59.404132,-0.4708,0.034690242,busca,0.3868
5,2024-01-01 11:45:00,1704120300,-0.565527,59.39846,-0.40090000000000003,0.034690242,busca,0.407
5,2024-01-01 11:50:00,1704120600,-0.554539,59.397173,-0.38930000000000003,0.034690242,busca,0.367
5,2024-01-01 11:55:00,1704120900,-0.55353,59.392661,-0.38930000000000003,0.034690242,busca,0.4
5,2024-01-01 12:00:00,1704121200,-0.555963,59.395695,-0.40090000000000003,0.034690242,busca,0.4391
5,2024-01-01 12:05:00,1704121500,-0.553792,59.401988,-0.38930000000000003,0.034690242,busca,0.2627
5,2024-01-01 12:10:00,1704121800,-0.548521,59.394859,-0.38930000000000003,0.034690242,busca,0.2782
5,2024-01-01 12:15:00,1704122100,-0.559897,59.388234,-0.40090000000000003,0.034690242,busca,0.381
5,2024-01-01 12:20:00,1704122400,-0.554836,59.386915,-0.40090000000000003,0.034690242,busca,0.2917
5,2024-01-01 12:25:00,1704122700,-0.560236,59.392345,-0.40090000000000003,0.034690242,busca,0.4168
5,2024-01-01 12:30:00,1704123000,-0.556984,59.394223,-0.40090000000000003,0.034690242,busca,0.3142
5,2024-01-01 12:35:00,1704123300,-0.570485,59.384918,-0.40090000000000003,0.04863837,busca,0.3337
5,2024-01-01 12:40:00,1704123600,-0.585936,59.387774,-0.3831,0.04863837,busca,0.4885
5,2024-01-01 12:45:00,1704123900,-0.584499,59.392981,-0.3831,0.04863837,busca,0.2723
5,2024-01-01 12:50:00,1704124200,-0.581527,59.400263,-0.3831,0.04863837,busca,0.331
5,2024-01-01 12:55:00,1704124500,-0.585765,59.390054,-0.3831,0.04863837,transitando,0.2141
5,2024-01-01 13:00:00,1704124800,-0.570564,59.3891,-0.40090000000000003,0.04863837,transitando,0.4271
5,2024-01-01 13:05:00,1704125100,-0.570989,59.400896,-0.40090000000000003,0.034690242,transitando,0.4264
5,2024-01-01 13:10:00,1704125400,-0.574652,59.405983,-0.4708,0.034690242,transitando,0.3843
5,2024-01-01 13:15:00,1704125700,-0.582066,59.411079,-0.4565,0.04863837,transitando,0.2966
5,2024-01-01 13:20:00,1704126000,-0.57413,59.418928,-0.4708,0.027589388,transitando,0.3798
5,2024-01-01 13:25:00,1704126300,-0.568183,59.418472,-0.4708,0.027589388,transitando,0.3697
5,2024-01-01 13:30:00,1704126600,-0.571443,59.412473,-0.4708,0.034690242,transitando,0.2999
5,2024-01-01 13:35:00,1704126900,-0.581607,59.406308,-0.4565,0.04863837,transitando,0.2112
5,2024-01-01 13:40:00,1704127200,-0.589699,59.419731,-0.5339,0.04863837,transitando,0.458
5,2024-01-01 13:45:00,1704127500,-0.597513,59.424275,-0.5416000000000001,0.04863837,transitando,0.3846
5,2024-01-01 13:50:00,1704127800,-0.605498,59.418731,-0.5416000000000001,0.04863837,transitando,0.3419
5,2024-01-01 13:55:00,1704128100,-0.590137,59.419865,-0.5339,0.04863837,transitando,0.3773
5,2024-01-01 14:00:00,1704128400,-0.583755,59.415841,-0.4565,0.04863837,transitando,0.3321
5,2024-01-01 14:05:00,1704128700,-0.581019,59.401586,-0.4565,0.04863837,transitando,0.3862
5,2024-01-01 14:10:00,1704129000,-0.587707,59.396535,-0.3831,0.04863837,transitando,0.4276
5,2024-01-01 14:15:00,1704129300,-0.583598,59.390074,-0.3831,0.04863837,transitando,0.4035
5,2024-01-01 14:20:00,1704129600,-0.579807,59.385118,-0.3831,0.04863837,transitando,0.2406
5,2024-01-01 14:25:00,1704129900,-0.591291,59.379172,-0.3024,0.04863837,transitando,0.3017
5,2024-01-01 14:30:00,1704130200,-0.593191,59.38965,-0.374,0.04863837,transitando,0.2844
5,2024-01-01 14:35:00,1704130500,-0.603582,59.389987,-0.374,0.04863837,transitando,0.3815
5,2024-01-01 14:40:00,1704130800,-0.606641,59.395832,-0.374,0.04863837,transitando,0.2326
5,2024-01-01 14:45:00,1704131100,-0.610894,59.409502,-0.453,0.04863837,transitando,0.3319
5,2024-01-01 14:50:00,1704131400,-0.607546,59.420164,-0.5416000000000001,0.04863837,transitando,0.3526
5,2024-01-01 14:55:00,1704131700,-0.613344,59.417978,-0.5414,0.04863837,transitando,0.3171
5,2024-01-01 15:00:00,1704132000,-0.610318,59.406814,-0.453,0.04863837,transitando,0.2572
5,2024-01-01 15:05:00,1704132300,-0.620229,59.404409,-0.46590000000000004,0.04863837,transitando,0.3863
5,2024-01-01 15:10:00,1704132600,-0.623992,59.400314,-0.46590000000000004,0.04863837,transitando,0.2904
5,2024-01-01 15:15:00,1704132900,-0.625703,59.391414,-0.3874,0.04863837,transitando,0.2569
5,2024-01-01 15:20:00,1704133200,-0.632166,59.384299,-0.3779,0.04863837,transitando,0.2671
5,2024-01-01 15:25:00,1704133500,-0.640525,59.375345,-0.3779,0.04863837,transitando,0.2316
5,2024-01-01 15:30:00,1704133800,-0.650353,59.371961,-0.29710000000000003,0.04863837,transitando,0.3581
5,2024-01-01 15:35:00,1704134100,-0.659077,59.371113,-0.29710000000000003,0.04863837,transitando,0.3145
5,2024-01-01 15:40:00,1704134400,-0.660093,59.359337,-0.29050000000000004,0.04863837,transitando,0.2638
5,2024-01-01 15:45:00,1704134700,-0.669378,59.34662,-0.2175,0.04863837,transitando,0.2816
5,2024-01-01 15:50:00,1704135000,-0.666884,59.334456,-0.2175,0.04863837,transitando,0.2816
5,2024-01-01 15:55:00,1704135300,-0.660064,59.325503,-0.15030000000000002,0.04863837,transitando,0.2778
5,2024-01-01 16:00:00,1704135600,-0.664174,59.316193,-0.10500000000000001,0.04863837,transitando,0.2773
5,2024-01-01 16:05:00,1704135900,-0.665199,59.307441,-0.10500000000000001,0.04863837,transitando,0.2865
5,2024-01-01 16:10:00,1704136200,-0.66852,59.316892,-0.10500000000000001,0.04863837,transitando,0.4533
5,2024-01-01 16:15:00,1704136500,-0.679422,59.319513,-0.1424,0.04863837,transitando,0.3395
5,2024-01-01 16:20:00,1704136800,-0.690501,59.315135,-0.1565,0.04863837,transitando,0.2927
5,2024-01-01 16:25:00,1704137100,-0.6838,59.325247,-0.1424,0.04863837,transitando,0.2965
5,2024-01-01 16:30:00,1704137400,-0.69626,59.32707,-0.1565,0.04863837,transitando,0.2962
5,2024-01-01 16:35:00,1704137700,-0.705592,59.331369,-0.21610000000000001,0.04863837,transitando,0.2273
5,2024-01-01 16:40:00,1704138000,-0.715938,59.32771,-0.2194,0.04863837,transitando,0.3273
5,2024-01-01 16:45:00,1704138300,-0.704977,59.32351,-0.1565,0.04863837,transitando,0.3957
5,2024-01-01 16:50:00,1704138600,-0.698428,59.324221,-0.1565,0.04863837,transitando,0.2179
5,2024-01-01 16:55:00,1704138900,-0.70854,59.331599,-0.21610000000000001,0.04863837,transitando,0.3788
5,2024-01-01 17:00:00,1704139200,-0.701626,59.327505,-0.1565,0.04863837,transitando,0.34
5,2024-01-01 17:05:00,1704139500,-0.694838,59.321102,-0.1565,0.04863837,transitando,0.3473
5,2024-01-01 17:10:00,1704139800,-0.704903,59.323844,-0.1565,0.04863837,transitando,0.2916
5,2024-01-01 17:15:00,1704140100,-0.713509,59.316975,-0.16720000000000002,0.04863837,transitando,0.3132
5,2024-01-01 17:20:00,1704140400,-0.704705,59.322818,-0.1565,0.04863837,transitando,0.2513
5,2024-01-01 17:25:00,1704140700,-0.698869,59.330112,-0.21610000000000001,0.04863837,transitando,0.2492
5,2024-01-01 17:30:00,1704141000,-0.711337,59.338968,-0.21610000000000001,0.04863837,transitando,0.5083
5,2024-01-01 17:35:00,1704141300,-0.70959,59.336876,-0.21610000000000001,0.04863837,transitando,0.2376
5,2024-01-01 17:40:00,1704141600,-0.717876,59.33206,-0.2194,0.04863837,transitando,0.2873
5,2024-01-01 17:45:00,1704141900,-0.723204,59.317414,-0.16720000000000002,0.04863837,transitando,0.2739
5,2024-01-01 17:50:00,1704142200,-0.721816,59.308573,-0.12340000000000001,0.04863837,transitando,0.4709
5,2024-01-01 17:55:00,1704142500,-0.719116,59.319406,-0.16720000000000002,0.04863837,transitando,0.3615
5,2024-01-01 18:00:00,1704142800,-0.722458,59.31234,-0.16720000000000002,0.04863837,transitando,0.2229
5,2024-01-01 18:05:00,1704143100,-0.713119,59.311604,-0.16720000000000002,0.04863837,transitando,0.3625
5,2024-01-01 18:10:00,1704143400,-0.721649,59.315936,-0.16720000000000002,0.04863837,transitando,0.3024
5,2024-01-01 18:15:00,1704143700,-0.728903,59.309175,-0.1646,0.04863837,transitando,0.3217
5,2024-01-01 18:20:00,1704144000,-0.719535,59.301615,-0.12340000000000001,0.04863837,transitando,0.4008
5,2024-01-01 18:25:00,1704144300,-0.723087,59.304649,-0.12340000000000001,0.04863837,transitando,0.237
5,2024-01-01 18:30:00,1704144600,-0.719886,59.316886,-0.16720000000000002,0.04863837,transitando,0.4196
5,2024-01-01 18:35:00,1704144900,-0.716843,59.312084,-0.16720000000000002,0.04863837,transitando,0.43
5,2024-01-01 18:40:00,1704145200,-0.708027,59.30767,-0.12340000000000001,0.04863837,transitando,0.3385
5,2024-01-01 18:45:00,1704145500,-0.719431,59.309353,-0.12340000000000001,0.04863837,transitando,0.3252
